id,name,mincash,maxcash,avgcoin,done,min_expansion,max_expansion,content_flags,content_flags_disabled
95873,95873_#Lendiniara_the_Keeper_MAGELO-GEN,66,6600,0,0,-1,-1,NULL,NULL
95874,"templeveeshan Vulak`Aerr",70,7000,0,0,-1,-1,NULL,NULL
95876,decaying_skeleton,1,25,3,0,-1,-1,NULL,NULL
95877,a_scorpion,0,0,0,0,-1,-1,NULL,NULL
95878,LowPoM,500,10000,0,0,-1,-1,NULL,NULL
95879,a_tireless_servitor,0,0,0,0,-1,-1,NULL,NULL
95880,#Blich,50,500,0,0,-1,-1,NULL,NULL
95881,Dabbis,700,8000,0,0,-1,-1,NULL,NULL
95882,Lithiniath,0,0,0,0,-1,-1,NULL,NULL
95883,Dinner,0,0,0,0,-1,-1,NULL,NULL
95884,MidPoM,500,10000,0,0,-1,-1,NULL,NULL
95885,MidHighPoM,500,10000,0,0,-1,-1,NULL,NULL
95886,PoMHighDrops,500,10000,0,0,-1,-1,NULL,NULL
95887,#Stomples,500,9000,0,0,-1,-1,NULL,NULL
95888,MidHighRarePoM,500,10000,0,0,-1,-1,NULL,NULL
95889,95889_an_old_froglok_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
95890,a_white_stallion,1000,10000,0,0,-1,-1,NULL,NULL
95900,95900_Sentinel_Laphis_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
95901,Pierre,0,0,0,0,-1,-1,NULL,NULL
95902," velketor Kerd",51,5100,0,0,-1,-1,NULL,NULL
95903,ShadowedManNecromancer,1,2500,500,0,-1,-1,NULL,NULL
95904,ShadowedManCleric,1,2500,500,0,-1,-1,NULL,NULL
95905,ShadowedManTwoHandWarrior,1,2500,500,0,-1,-1,NULL,NULL
95906,ShadowedManWarriorOneHand,1,2500,500,0,-1,-1,NULL,NULL
95907,95907_a_glimmering_drake_MAGELO-GEN,64,6400,0,0,-1,-1,NULL,NULL
95908,95908_a_fiery_watcher_MAGELO-GEN,64,6400,0,0,-1,-1,NULL,NULL
95909,95909_an_onyx_sky_drake_MAGELO-GEN,64,6400,0,0,-1,-1,NULL,NULL
95910,95910_an_emerald_sky_defender_MAGELO-GEN,64,6400,0,0,-1,-1,NULL,NULL
95911,95911_a_cerulean_sky_gazer_MAGELO-GEN,64,6400,0,0,-1,-1,NULL,NULL
95912,95912_#Meljemor_MAGELO-GEN,56,5600,0,0,-1,-1,NULL,NULL
95913,Kane_Bayle,50,5000,0,0,-1,-1,NULL,NULL
95914,NeriakGuards,40,4000,0,0,-1,-1,NULL,NULL
95915,95915_Guard_Lumpin_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
95916,95916_#Velketor`s_Experiment_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
95917,SHLookouts,0,0,0,0,-1,-1,NULL,NULL
95918,95918_a_large_rat_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95919,PoMTreasureChest,100,1000,0,0,-1,-1,NULL,NULL
95920,PoMHighHobbits,100,5000,0,0,-1,-1,NULL,NULL
95921,95921_Kromrif_Spearman_MAGELO-GEN,52,5200,0,0,-1,-1,NULL,NULL
95922,95922_Royal_Cleric_MAGELO-GEN,42,4200,0,0,-1,-1,NULL,NULL
95923,95923_Kromrif_Recruit_MAGELO-GEN,48,4800,0,0,-1,-1,NULL,NULL
95924,95924_Kromrif_Captain_MAGELO-GEN,52,5200,0,0,-1,-1,NULL,NULL
95925,Kromrif_Elite_Guard,50,5000,0,0,-1,-1,NULL,NULL
95926,95926_Narandi_the_Wretched_MAGELO-GEN,65,6500,0,0,-1,-1,NULL,NULL
95927,95927_A_Gored_Guard_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95928,95928_A_Gutted_Guard_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95929,Royal_Axeman,1000,10000,0,0,-1,-1,NULL,NULL
95930,Royal_Soldier,1000,10000,0,0,-1,-1,NULL,NULL
95931,Corbin_Blackwell,1000,10000,0,0,-1,-1,NULL,NULL
95932,Garadain_Glacierbane,1000,10000,0,0,-1,-1,NULL,NULL
95933,Anson_McBale,0,0,0,0,-1,-1,NULL,NULL
95934,95934_Volunteer_Delharn_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
95935,95935_Volunteer_Renlor_MAGELO-GEN,1,50,7,0,-1,-1,NULL,NULL
95936,"vulak ring NPCs",0,0,0,0,-1,-1,NULL,NULL
95937,a_Sarnak_rebel,100,1000,0,0,-1,-1,NULL,NULL
95938,a_Sarnak_assassin,1,2500,500,0,-1,-1,NULL,NULL
95939,a_Sarnak_mystic,1,2500,500,0,-1,-1,NULL,NULL
95940,Allix,1,1000,50,0,-1,-1,NULL,NULL
95941,a_gorilla_protector,0,0,0,0,-1,-1,NULL,NULL
95942,a_kerran_ademzada,1,2000,250,0,-1,-1,NULL,NULL
95943,a_kerran_ahmad_shaman,1,2000,250,0,-1,-1,NULL,NULL
95944,a_kerran_ghazi`amir,1,2000,250,0,-1,-1,NULL,NULL
95945,a_kerran_pazhal,1,2000,250,0,-1,-1,NULL,NULL
95946,a_kerran_sha`rr_apprentice,1,2500,500,0,-1,-1,NULL,NULL
95947,dozing_ghulam,1,2000,250,0,-1,-1,NULL,NULL
95948,Errrak_Thickshank,1,1000,50,0,-1,-1,NULL,NULL
95949,Khonza_Mitty_of_Kerra,1,2500,500,0,-1,-1,NULL,NULL
95950,Thalith_Mamluk,1,1000,50,0,-1,-1,NULL,NULL
95951,Gealian_Husnalsn,0,0,0,0,-1,-1,NULL,NULL
95952,Praeon_Wyldefire,0,0,0,0,-1,-1,NULL,NULL
95953,Rifkin,100,5000,0,0,-1,-1,NULL,NULL
95954,Mother_Ilisial_Fordel,0,0,0,0,-1,-1,NULL,NULL
95955,Peqi_Biato,500,10000,0,0,-1,-1,NULL,NULL
95956,Incantator_Stevak,0,0,0,0,-1,-1,NULL,NULL
95957,Innkeep_Restoration,0,0,0,0,-1,-1,NULL,NULL
95958,95958_a_mud_burrower_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95959,95959_The_Reishicyben_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95960,Yelloweyes,0,0,0,0,-1,-1,NULL,NULL
95961,95961_The_Minnowgulper_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95962,95962_Ringo_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95963,95963_Maricella_Slithra_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
95964,95964_Ch`ktok_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95965,95965_a_sensate_reishi_sprout_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95966,95966_a_sensate_reishi_juvenile_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95967,95967_a_sensate_reishi_elder_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95968,95968_a_sensate_reishi_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95969,95969_a_sediment_delver_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95970,95970_a_recondite_swindler_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
95971,95971_a_recondite_pickpocket_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
95972,95972_a_recondite_demagogue_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
95973,95973_a_recondite_bandit_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
95974,95974_#a_recondite_swindler_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
95975,95975_#a_recondite_bandit_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
95976,95976_a_plerg_phlarg_fiend_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
95977,95977_a_patog_phlarg_fiend_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
95978,95978_a_muck_digger_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95979,95979_a_mature_sensate_reishi_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95980,95980_a_large_wetfang_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95981,95981_a_grimy_owlbear_cub_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95982,95982_a_grime_tunneler_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95983,95983_a_glowing_muck_digger_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95984,95984_an_outcast_shiknar_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95985,95985_a_dwarf_skeleton_MAGELO-GEN,1,500,25,0,-1,-1,NULL,NULL
95986,95986_a_putrid_skeleton_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
95987,Lieutenant_Arathur,1,3000,1000,0,-1,-1,NULL,NULL
95988,95988_General_Jared_Blaystich_MAGELO-GEN,55,5500,0,0,-1,-1,NULL,NULL
95989,95989_an_exiled_legionnaire_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
95990,a_Haven_Defender,50,5000,0,0,-1,-1,NULL,NULL
95991,Guard_Tork,100,5000,0,0,-1,-1,NULL,NULL
95992,Harold_the_Herald,100,5000,0,0,-1,-1,NULL,NULL
95993,Polyona,100,5000,0,0,-1,-1,NULL,NULL
95994,Court_Sage,100,5000,0,0,-1,-1,NULL,NULL
95995,Oculys_Ogrefiend,28,6800,0,0,-1,-1,NULL,NULL
95996,95996_The_Needlite_Queen_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95997,95997_Taskmaster_Torkazh_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
95998,95998_Priestess_Tarafol_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
95999,95999_a_stonegrabber_MAGELO-GEN,33,3300,0,0,-1,-1,NULL,NULL
96000,96000_a_needlite_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96001,96001_a_fungal_fiend_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96002,96002_a_festering_mushroom_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96003,96003_a_bogling_scout_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
96004,96004_an_underbulk_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96005,96005_an_outcast_mutant_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
96006,96006_#Trillcor_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96007,96007_#Torin_Truestring_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
96008,96008_#Murph_Cobblestone_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
96009,96009_#Fireclaw_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96010,96010_#Dack_Tiktopper_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
96011,96011_#Crinthia_Signseer_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
96012,#Xilniov,500,10000,0,0,-1,-1,NULL,NULL
96013,96013_Ulia_Yovar_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
96014,96014_A_Trog_Bull_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
96015,96015_A_Troglodyte_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
96016,96016_A_Netherbian_Warrior_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96017,96017_A_Netherbian_Drone_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96018,#The_Trog_King,1,2500,500,0,-1,-1,NULL,NULL
96019,96019_A_Fungoid_Sporeling_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96020,96020_A_Fungoid_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96021,96021_#A_Netherbian_Swarmcaller_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96022,96022_#A_Mature_Fungoid_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96023,96023_#A_Fungoid_Worker_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96024,96024_#The_Swarm_Leader_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96025,96025_A_Hand_of_Seru_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
96026,Reothe,10,500,0,0,-1,-1,NULL,NULL
96027,96027_Gerak_Jelin_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
96028,A_Zelniak_Tearer,0,0,0,0,-1,-1,NULL,NULL
96029,a_Zelniak_Shredder,0,0,0,0,-1,-1,NULL,NULL
96030,96030_A_Weathered_Stonegrabber_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96031,96031_A_Stonegrabber_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96032,96032_A_Recuso_Smuggler_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
96033,96033_A_Recuso_Hunter_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
96034,96034_A_Recuso_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
96035,96035_A_Recuso_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
96036,96036_A_Greyhopper_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96037,96037_#Queen_Kvaknak_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96038,96038_#A_Giant_Lightcrawler_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96039,96039_Mogan_Delfin_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
96040,96040_Omorb_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
96041,a_leaf_scarab,0,0,0,0,-1,-1,NULL,NULL
96042,a_frost_covered_hopling,0,0,0,0,-1,-1,NULL,NULL
96043,96043_a_puma_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96044,Skrietat_Chu,0,0,0,0,-1,-1,NULL,NULL
96045,96045_Skrietat`Cha_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96046,96046_an_owlbear_fleshrender_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96047,96047_Skriat`Chee_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96048,96048_Skriat`Chakku_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96049,96049_Scarflank_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96050,96050_a_sonic_wolf_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96051,96051_Prince_Garzemort_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
96052,96052_a_grimling_recruit_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
96053,96053_a_grimling_bodyguard_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
96055,96055_Grurn_No_Eyes_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
96056,Gniktar_Grinwit,50,5000,0,0,-1,-1,NULL,NULL
96057,96057_Gnarlick_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96058,Gleeknot_Gnitrat,50,5000,0,0,-1,-1,NULL,NULL
96059,96059_Ghowlik_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96060,96060_Fireclaw_Wolfkin_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96061,96061_Dreadmaw_Wolfkin_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96062,96062_a_sonic_wolfling_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96063,96063_a_sonic_pup_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96064,96064_a_rockhopper_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96065,96065_a_rhinobeetle_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96066,96066_a_patrolling_owlbear_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96067,96067_a_patrolling_grimling_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
96068,96068_a_moor_tortoise_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96069,96069_a_grimling_tribal_leader_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
96070,96070_a_grimling_spiritist_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
96071,96071_a_grimling_soldier_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
96072,96072_a_grimling_priest_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
96073,96073_a_grimling_pickpocket_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
96074,96074_a_grimling_overseer_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
96075,96075_a_grimling_mystic_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
96076,a_grimling_mystic,1,2000,250,0,-1,-1,NULL,NULL
96077,96077_a_grimling_herder_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
96078,96078_a_grimling_manacrafter_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
96079,a_grimling_lookout,1,2000,250,0,-1,-1,NULL,NULL
96080,96080_a_grimling_invader_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
96081,96081_a_grimling_guard_MAGELO-GEN,1,1000,50,0,-1,-1,NULL,NULL
96082,96082_a_grimling_guard_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
96083,96083_a_grimling_fisherman_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
96084,96084_a_grimling_defender_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
96085,96085_a_grimling_conqueror_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
96087,96087_an_owlbear_spurclaw_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96088,96088_an_owlbear_screechmaw_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96089,96089_an_owlbear_razorclaw_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96090,96090_an_owlbear_razorbeak_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96091,96091_an_owlbear_ravager_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96092,96092_an_owlbear_lookout_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96093,96093_an_owlbear_grappler_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96094,96094_an_owlbear_gatherer_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96095,96095_an_owlbear_fleshrender_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96096,96096_an_owlbear_cub_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96097,96097_an_owlbear_bonegrinder_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96098,#Wiknak_Grimglom,1,2500,500,0,-1,-1,NULL,NULL
96099,#Warpaw_Dankpelt,0,0,0,0,-1,-1,NULL,NULL
96100,#Skriat`Chet,0,0,0,0,-1,-1,NULL,NULL
96101,96101_#Prince_Skriatat_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96102,96102_#Gorehorn_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96103,#Gamtoine_Cursmakk,16,1600,0,0,-1,-1,NULL,NULL
96104,96104_#Dirtchomp_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96105,96105_#Curfang_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96106,#Keljemor,0,0,0,0,-1,-1,NULL,NULL
96107,96107_Tribal_Lookout_MAGELO-GEN,33,3300,0,0,-1,-1,NULL,NULL
96108,96108_Tribal_Gatherer_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
96109,96109_Sambata_Tribal_Worker_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
96110,96110_Sambata_Tribal_Member_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
96111,96111_Sambata_Tribal_Hunter_MAGELO-GEN,44,4400,0,0,-1,-1,NULL,NULL
96112,96112_Sambata_Tribal_Gatherer_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
96114,96114_a_wolf_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96115,96115_a_tribal_gatherer_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
96117,96117_a_stonegrabber_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
96121,96121_a_small_zelniak_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96123,TwilightArmorNature,0,0,0,0,-1,-1,NULL,NULL
96125,96125_A_Rockhopper_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96127,twilightArmorLight,0,0,0,0,-1,-1,NULL,NULL
96136,96136_a_lightcrawler_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96137,96137_a_large_zelniak_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96143,96143_a_fungus_covered_shroom_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96144,96144_a_fungi_shroom_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96157,96157_a_blood_starved_wolf_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96165,96165_#Sambata_Tribal_Shaman_MAGELO-GEN,46,4600,0,0,-1,-1,NULL,NULL
96166,96166_#Sambata_Tribal_Leader_Garn_MAGELO-GEN,47,4700,0,0,-1,-1,NULL,NULL
96167,96167_#Sambata_Tribal_Keeper_MAGELO-GEN,39,3900,0,0,-1,-1,NULL,NULL
96168,96168_#Sambata_Tribal_Advisor_MAGELO-GEN,60,6000,0,0,-1,-1,NULL,NULL
96184,96184_#A_Rockhopper_Ravager_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96185,96185_#A_Ravenous_Rockhopper_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96187,TwilightArmorTalisman,0,0,0,0,-1,-1,NULL,NULL
96191,96191_#A_Bloodcrazed_Rockhopper_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96193,twilightArmorEngraved,0,0,0,0,-1,-1,NULL,NULL
96194,TwilightArmorWar,0,0,0,0,-1,-1,NULL,NULL
96195,96195_#An_Elder_Rockhopper_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96196,96196_#An_Age_Old_Rockhopper_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96197,Tergus_Raslin,0,0,0,0,-1,-1,NULL,NULL
96198,96198_Tribal_Advisor_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
96199,Aqualan_Deepwaters,100,5000,0,0,-1,-1,NULL,NULL
96200,96200_Flerdo_Brigged_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
96201,Felor_Swiftwater,100,5000,0,0,-1,-1,NULL,NULL
96202,96202_Bertol_Flagerty_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
96203,96203_Malda_Braltek_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
96204,96204_a_water_elemental_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
96205,96205_a_vas_ren_warder_MAGELO-GEN,34,3400,0,0,-1,-1,NULL,NULL
96206,96206_a_vas_ren_soldier_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
96207,a_twilight_sea_turtle,0,0,0,0,-1,-1,NULL,NULL
96208,"twilight a_lesser_shadow",1,3000,1000,0,-1,-1,NULL,NULL
96211,96211_a_hulking_air_elemental_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
96212,96212_a_grol_baku_shaman_MAGELO-GEN,32,3200,0,0,-1,-1,NULL,NULL
96213,96213_a_grol_baku_shaman_MAGELO-GEN,1,2500,500,0,-1,-1,NULL,NULL
96214,"twilight a_groaning_shadow",35,3500,0,0,-1,-1,NULL,NULL
96215,"twilight a_greater_shadow",32,3200,0,0,-1,-1,NULL,NULL
96216,"twilight a_frenzied_shadow",36,3600,0,0,-1,-1,NULL,NULL
96217,96217_a_fire_elemental_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
96218,"twilight a_dark_shadow",33,3300,0,0,-1,-1,NULL,NULL
96219,96219_a_cral_ligi_warder_MAGELO-GEN,34,3400,0,0,-1,-1,NULL,NULL
96220,96220_a_cral_ligi_shaman_MAGELO-GEN,32,3200,0,0,-1,-1,NULL,NULL
96221,96221_an_earth_elemental_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
96222,96222_an_air_elemental_MAGELO-GEN,1,2000,250,0,-1,-1,NULL,NULL
96223,96223_a_berserk_air_elemental_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
96224,96224_a_grimfang_minnow_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96225,96225_a_grol_baku_warmaster_MAGELO-GEN,39,3900,0,0,-1,-1,NULL,NULL
96226,96226_a_vas_ren_warlord_MAGELO-GEN,34,3400,0,0,-1,-1,NULL,NULL
96227,96227_a_tro_jeg_official_MAGELO-GEN,34,3400,0,0,-1,-1,NULL,NULL
96228,96228_a_gigantic_air_elemental_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
96229,96229_a_cral_ligi_warlord_MAGELO-GEN,34,3400,0,0,-1,-1,NULL,NULL
96230,a_cral_ligi_warmaster,100,5000,0,0,-1,-1,NULL,NULL
96231,96231_#Aero_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
96232,96232_a_greater_fire_elemental_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
96233,a_grol_baku_leader,1,2500,500,0,-1,-1,NULL,NULL
96234,a_grol_baku_taskmaster,1,3000,1000,0,-1,-1,NULL,NULL
96235,"twilight a_lithe_shadow",34,3400,0,0,-1,-1,NULL,NULL
96236,96236_a_swift_air_elemental_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
96237,a_swift_earth_elemental,0,0,0,0,-1,-1,NULL,NULL
96238,96238_a_swift_fire_elemental_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
96239,a_tro_jeg_spy,1,3000,1000,0,-1,-1,NULL,NULL
96240,a_turtle_wrangler,100,2000,0,0,-1,-1,NULL,NULL
96241,96241_a_vas_ren_cohort_MAGELO-GEN,1,3000,1000,0,-1,-1,NULL,NULL
96242,#Hydro,0,0,0,0,-1,-1,NULL,NULL
96243,#Inferno,0,0,0,0,-1,-1,NULL,NULL
96244,#Terra,0,0,0,0,-1,-1,NULL,NULL
96245,Praem_Softbreeze,10,1000,0,0,-1,-1,NULL,NULL
96246,Rundl_Rockfoot,10,1000,0,0,-1,-1,NULL,NULL
96247,96247_Ranvin_Darkwaters_MAGELO-GEN,38,3800,0,0,-1,-1,NULL,NULL
96248,Tribal_Leader,10,1000,0,0,-1,-1,NULL,NULL
96249,96249_Tribal_Shaman_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
96250,96250_A_Tribal_Prowler_MAGELO-GEN,0,0,0,0,-1,-1,NULL,NULL
96251,96251_Tribal_Hunter_MAGELO-GEN,41,4100,0,0,-1,-1,NULL,NULL
96253,96253_Sun_Revenant_Magistrate_MAGELO-GEN,44,4400,0,0,-1,-1,NULL,NULL
96254,scarlet_cheetah_patriarch,0,0,0,0,-1,-1,NULL,NULL
96255,96255_bloodtribe_shaman_MAGELO-GEN,40,4000,0,0,-1,-1,NULL,NULL
96256,96256_bloodtribe_shaman_MAGELO-GEN,35,3500,0,0,-1,-1,NULL,NULL
96257,Bloodtribe_Seer,0,0,0,0,-1,-1,NULL,NULL
